authors,date_basis,foundry_id,foundry_name,foundry_url,has_trial,is_variable,name,raw_created_at,raw_featured_at,raw_last_enriched,raw_typeface_id,release_date,release_date_candidates_count,release_date_confidence,release_date_confidence_score,release_date_initial,release_date_source_type,release_date_source_url,release_status,release_year,scripts,source_id,source_name,source_url,styles
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Paragon,2026-02-25T06:47:38.476+00:00,,2026-02-03,paragon,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/paragon,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/paragon,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Monor,2026-02-25T06:47:38.474+00:00,,2026-02-03,monor,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/monor,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/monor,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Meteor,2026-02-25T06:47:38.473+00:00,,2026-02-03,meteor,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/meteor,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/meteor,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Marc,2026-02-25T06:47:38.473+00:00,,2026-02-03,marc,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/marc,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/marc,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Gensco,2026-02-25T06:47:38.467+00:00,,2026-02-03,gensco,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/gensco,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/gensco,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Elvenes,2026-02-25T06:47:38.465+00:00,,2026-02-04,elvenes,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/elvenes,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/elvenes,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Destra,2026-02-25T06:47:38.464+00:00,,2026-02-04,destra,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/destra,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/destra,[]
[],created_at,fond-de-riz,Fond de riz,https://fonderiz.fr/,False,False,Centaury,2026-02-25T06:47:38.462+00:00,,2026-02-04,centaury,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonderiz.fr/centaury,released,,[],catalog_snapshot,Catalog Snapshot,https://fonderiz.fr/centaury,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Spitzkant,2026-02-25T06:47:38.479+00:00,,2026-02-03,spitzkant,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/spitzkant,released,2020,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/spitzkant,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Royalis,2026-02-25T06:47:38.477+00:00,,2026-02-03,royalis,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/royalis,released,2023,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/royalis,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Nestor,2026-02-25T06:47:38.474+00:00,,2026-02-03,nestor,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/nestor,released,2024,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/nestor,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Marblis,2026-02-25T06:47:38.473+00:00,,2026-02-03,marblis,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/marblis,released,,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/marblis,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Grantig,2026-02-25T06:47:38.467+00:00,,2026-02-03,grantig,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/grantig,released,2023,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/grantig,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Garino,2026-02-25T06:47:38.467+00:00,,2026-02-03,garino,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/garino,released,2021,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/garino,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Finador Slab,2026-02-25T06:47:38.466+00:00,,2026-02-03,finador-slab,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/finador-slab,released,2019,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/finador-slab,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Finador,2026-02-25T06:47:38.466+00:00,,2026-02-03,finador,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/finador,released,2019,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/finador,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Bourget,2026-02-25T06:47:38.461+00:00,,2026-02-04,bourget,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/bourget,released,2019,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/bourget,[]
"[""Julien Fincker""]",created_at,fincker-font-cuisine,Fincker Font Cuisine,https://www.fontcuisine.com/,False,False,Ardena,2026-02-25T06:47:38.459+00:00,,2026-02-04,ardena,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.fontcuisine.com/fonts/ardena,released,2021,[],catalog_snapshot,Catalog Snapshot,https://www.fontcuisine.com/fonts/ardena,[]
[],created_at,fatype,Fatype,https://fatype.com,False,True,Make Way,2026-02-25T06:47:38.473+00:00,,2026-02-14,make-way,2026-02-25,1,low,0.35,2026-02-25,existing,https://fatype.com/typefaces/make,released,,[],catalog_snapshot,Catalog Snapshot,https://fatype.com/typefaces/make,[]
[],created_at,fatype,Fatype,https://fatype.com,False,True,Laplace Mono,2026-02-25T06:47:38.472+00:00,,2026-02-03,laplace-mono,2026-02-25,1,low,0.35,2026-02-25,existing,https://fatype.com/typefaces/laplace-mono,released,,[],catalog_snapshot,Catalog Snapshot,https://fatype.com/typefaces/laplace-mono,[]
[],created_at,familjen-type,Familjen Type,https://familjentype.se/,False,False,Familjen Grotesk,2026-02-25T06:47:38.466+00:00,,2026-02-15,familjen-grotesk,2026-02-25,1,low,0.35,2026-02-25,existing,https://fonts.google.com/specimen/Familjen+Grotesk,released,2020,[],catalog_snapshot,Catalog Snapshot,https://fonts.google.com/specimen/Familjen+Grotesk,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Substance,2026-02-25T06:47:38.479+00:00,,2026-02-03,substance,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/substance,released,2013,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/substance,[]
"[""Marcus SterzAfar"", ""Pablo Ferro""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Strangelove Next,2026-02-25T06:47:38.479+00:00,,2026-02-03,strangelove-next,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/strangelove-next,released,2010,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/strangelove-next,[]
"[""Marcus Sterz""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Status,2026-02-25T06:47:38.479+00:00,,2026-02-03,status,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/status,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/status,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Slug,2026-02-25T06:47:38.478+00:00,,2026-02-03,slug,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/slug,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/slug,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Sittl Pro,2026-02-25T06:47:38.478+00:00,,2026-02-03,sittl-pro,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/sittl-pro,released,2023,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/sittl-pro,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Quack,2026-02-25T06:47:38.476+00:00,,2026-02-03,quack,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/quack,released,2024,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/quack,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Publica Soft,2026-02-25T06:47:38.476+00:00,,2026-02-03,publica-soft,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/publica-soft,released,2021,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/publica-soft,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Publica Slab,2026-02-25T06:47:38.476+00:00,,2026-02-03,publica-slab,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/publica-slab,released,2017,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/publica-slab,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Publica Sans,2026-02-25T06:47:38.476+00:00,,2026-02-03,publica-sans,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/publica-sans,released,2016,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/publica-sans,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Publica Play,2026-02-25T06:47:38.476+00:00,,2026-02-03,publica-play,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/publica-play,released,2016,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/publica-play,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Plaquette,2026-02-25T06:47:38.476+00:00,,2026-02-03,plaquette,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/plaquette,released,2018,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/plaquette,[]
"[""Marcus Sterz""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Pinback,2026-02-25T06:47:38.476+00:00,,2026-02-15,pinback,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/pinback,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/pinback,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Newcastle,2026-02-25T06:47:38.474+00:00,,2026-02-03,newcastle,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/newcastle,released,2014,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/newcastle,[]
"[""Marcus Sterz""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Mouse,2026-02-25T06:47:38.474+00:00,,2026-02-15,mouse,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/mouse,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/mouse,[]
"[""Marcus Sterz""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,MonoLisa,2026-02-25T06:47:38.474+00:00,,2026-02-03,monolisa,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/monolisa,released,2020,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/monolisa,[]
"[""Marcus Sterz Afar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Moki,2026-02-25T06:47:38.473+00:00,,2026-02-03,moki,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/moki,released,2011,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/moki,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Lignette,2026-02-25T06:47:38.472+00:00,,2026-02-03,lignette,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/lignette,released,2011,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/lignette,[]
"[""Karlgeorg Hoefer"", ""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Letterpress,2026-02-25T06:47:38.472+00:00,,2026-02-03,letterpress,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/letterpress,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/letterpress,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Doll,2026-02-25T06:47:38.465+00:00,,2026-02-04,doll,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/doll,released,2008,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/doll,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Darjeeling,2026-02-25T06:47:38.464+00:00,,2026-02-04,darjeeling,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/darjeeling,released,,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/darjeeling,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Blitzplakat,2026-02-25T06:47:38.461+00:00,,2026-02-04,blitzplakat,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/blitzplakat,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/blitzplakat,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Bikra,2026-02-25T06:47:38.461+00:00,,2026-02-04,bikra,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/bikra,released,2010,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/bikra,[]
"[""Marcus Sterz""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Anymals,2026-02-25T06:47:38.459+00:00,,2026-02-04,anymals,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/anymals,released,2008,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/anymals,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Adria Slab,2026-02-25T06:47:38.458+00:00,,2026-02-04,adria-slab,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/adria-slab,released,2014,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/adria-slab,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Adria Round,2026-02-25T06:47:38.458+00:00,,2026-02-04,adria-round,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/adria-round,released,,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/adria-round,[]
"[""Marcus SterzAfar""]",created_at,facetype,FaceType,https://www.facetype.org/,False,False,Adria Grotesk,2026-02-25T06:47:38.458+00:00,,2026-02-04,adria-grotesk,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.facetype.org/fonts/adria-grotesk,released,2013,[],catalog_snapshot,Catalog Snapshot,https://www.facetype.org/fonts/adria-grotesk,[]
"[""Fabrizio Schiavi"", ""Rodrigo Fuenzalida""]",last_enriched,fabrizio-schiavi-design,Fabrizio Schiavi Design,https://fsd.it,False,True,Bhs,2026-02-25T06:47:38.46+00:00,,2026-02-25,bhs,2026-02-25,1,low,0.35,2026-02-25,existing,https://fsd.it/typefaces/bhs,released,,[],catalog_snapshot,Catalog Snapshot,https://fsd.it/typefaces/bhs,[]
"[""Leo Philp"", ""Rick Banks"", ""Shaqa Bovand""]",created_at,f37,F37,http://f37foundry.com/,False,False,F37 Neuro,2026-02-25T06:47:38.466+00:00,,2026-02-04,f37-neuro,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.f37foundry.com/fonts/f37-neuro,released,2026,[],catalog_snapshot,Catalog Snapshot,https://www.f37foundry.com/fonts/f37-neuro,[]
"[""Rick Banks"", ""Romain Tronchin"", ""Ryan Williamson""]",created_at,f37,F37,http://f37foundry.com/,False,False,F37 Ginger Mono Soft,2026-02-25T06:47:38.466+00:00,,2026-02-04,f37-ginger-mono-soft,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.f37foundry.com/fonts/f37-ginger-mono-soft,released,2026,[],catalog_snapshot,Catalog Snapshot,https://www.f37foundry.com/fonts/f37-ginger-mono-soft,[]
"[""Cecilia Erlich""]",created_at,f37,F37,http://f37foundry.com/,False,False,F37 Confusa,2026-02-25T06:47:38.466+00:00,,2026-02-04,f37-confusa,2026-02-25,1,low,0.35,2026-02-25,existing,https://www.f37foundry.com/fonts/f37-confusa,released,2026,[],catalog_snapshot,Catalog Snapshot,https://www.f37foundry.com/fonts/f37-confusa,[]
"[""Íñigo Jerez""]",created_at,extratype,Extratype,https://extratype.com,False,False,Eina,2026-02-25T06:47:38.465+00:00,,2026-02-04,eina,2026-02-25,1,low,0.35,2026-02-25,existing,https://extratype.com/fonts/eina,released,2013,[],catalog_snapshot,Catalog Snapshot,https://extratype.com/fonts/eina,[]
"[""Íñigo Jerez""]",created_at,extratype,Extratype,https://extratype.com,False,False,Chamberí,2026-02-25T06:47:38.463+00:00,,2026-02-04,extratype--chamberi,2026-02-25,1,low,0.35,2026-02-25,existing,https://extratype.com/fonts/chamberi,released,2020,[],catalog_snapshot,Catalog Snapshot,https://extratype.com/fonts/chamberi,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Ultimo,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-ultimo,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/ultimo/,released,,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/ultimo/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Roumald Mono,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-roumald-mono,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/roumald-mono/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/roumald-mono/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Roumald,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-roumald,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/roumald/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/roumald/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Notice Sans,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-notice-sans,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/notice-sans/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/notice-sans/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Notice Decor,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-notice-decor,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/notice-decor/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/notice-decor/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Notice Classic,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-notice-classic,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/notice-classic/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/notice-classic/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,True,EK Modena Mono,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-modena-mono,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/modena-mono/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/modena-mono/,[]
"[""Erkin Karamemet""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,True,EK Modena,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-modena,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/modena-superfamily/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/modena-superfamily/,[]
"[""Erkin Karamemet"", ""Gregor Maria Sahl""]",created_at,erkin-karamemet,Erkin Karamemet,https://erkinkaramemet.com/,False,False,EK Baumer Grotesk,2026-02-25T06:47:38.465+00:00,,2026-02-14,ek-baumer-grotesk,2026-02-25,1,low,0.35,2026-02-25,existing,https://erkinkaramemet.com/baumer-grotesk/,released,2024,[],catalog_snapshot,Catalog Snapshot,https://erkinkaramemet.com/baumer-grotesk/,[]
"[""Audrey Aujoulat""]",created_at,en-travaux,En Travaux,https://entravaux.framer.website,False,True,Péix,2026-02-25T06:47:38.476+00:00,,2026-02-14,en-travaux--peix,2026-02-25,1,low,0.35,2026-02-25,existing,https://entravaux.gumroad.com/l/Peix,released,,[],catalog_snapshot,Catalog Snapshot,https://entravaux.gumroad.com/l/Peix,[]
"[""Alec Vivier-Reynaud""]",created_at,en-travaux,En Travaux,https://entravaux.framer.website,False,False,Peridia,2026-02-25T06:47:38.476+00:00,,2026-02-14,peridia,2026-02-25,1,low,0.35,2026-02-25,existing,https://entravaux.gumroad.com/l/peridia,released,2024,[],catalog_snapshot,Catalog Snapshot,https://entravaux.gumroad.com/l/peridia,[]
"[""Yann Valiani""]",created_at,en-travaux,En Travaux,https://entravaux.framer.website,False,False,Diolce,2026-02-25T06:47:38.464+00:00,,2026-02-14,diolce,2026-02-25,1,low,0.35,2026-02-25,existing,https://entravaux.gumroad.com/l/Diolce,released,2024,[],catalog_snapshot,Catalog Snapshot,https://entravaux.gumroad.com/l/Diolce,[]
"[""Dorian Delavault""]",created_at,en-travaux,En Travaux,https://entravaux.framer.website,False,False,Cloître,2026-02-25T06:47:38.463+00:00,,2026-02-14,en-travaux--cloitre,2026-02-25,1,low,0.35,2026-02-25,existing,https://entravaux.gumroad.com/l/cloitre,released,2023,[],catalog_snapshot,Catalog Snapshot,https://entravaux.gumroad.com/l/cloitre,[]
"[""Julien Simon""]",created_at,en-travaux,En Travaux,https://entravaux.framer.website,False,False,Agiro,2026-02-25T06:47:38.458+00:00,,2026-02-14,agiro,2026-02-25,1,low,0.35,2026-02-25,existing,https://entravaux.gumroad.com/l/agiro,released,2023,[],catalog_snapshot,Catalog Snapshot,https://entravaux.gumroad.com/l/agiro,[]
[],created_at,ek-type,Ek Type,https://ektype.in/,True,False,Mukta,2026-02-25T06:47:38.474+00:00,,2026-02-13,mukta,2026-02-25,1,low,0.35,2026-02-25,existing,https://ektype.in/mukta-family.html,released,2014,[],catalog_snapshot,Catalog Snapshot,https://ektype.in/mukta-family.html,[]
"[""Adrien Menard""]",created_at,edition-studio,Edition.studio,https://edition.studio/,False,False,Syndicat Grotesk,2026-02-25T06:47:38.479+00:00,,2026-02-14,syndicat-grotesk,2026-02-25,1,low,0.35,2026-02-25,existing,https://edition.studio/type-foundry/syndicat-grotesk,released,2018,[],catalog_snapshot,Catalog Snapshot,https://edition.studio/type-foundry/syndicat-grotesk,[]
"[""Adrien Menard""]",created_at,edition-studio,Edition.studio,https://edition.studio/,False,False,Phonk,2026-02-25T06:47:38.476+00:00,,2026-02-14,phonk,2026-02-25,1,low,0.35,2026-02-25,existing,https://edition.studio/type-foundry/phonk,released,2024,[],catalog_snapshot,Catalog Snapshot,https://edition.studio/type-foundry/phonk,[]
"[""Adrien Menard""]",created_at,edition-studio,Edition.studio,https://edition.studio/,False,False,Klod,2026-02-25T06:47:38.471+00:00,,2026-02-14,klod,2026-02-25,1,low,0.35,2026-02-25,existing,https://edition.studio/type-foundry/klod,released,2018,[],catalog_snapshot,Catalog Snapshot,https://edition.studio/type-foundry/klod,[]
"[""Adrien Menard""]",created_at,edition-studio,Edition.studio,https://edition.studio/,False,False,Haarlem,2026-02-25T06:47:38.468+00:00,,2026-02-14,haarlem,2026-02-25,1,low,0.35,2026-02-25,existing,https://edition.studio/type-foundry/haarlem,released,2018,[],catalog_snapshot,Catalog Snapshot,https://edition.studio/type-foundry/haarlem,[]
"[""Heejae Yang""]",created_at,ecal-typefaces,ECAL Typefaces,https://ecal-typefaces.ch/,False,False,Palais,2026-02-25T06:47:38.475+00:00,,2026-02-14,palais,2026-02-25,1,low,0.35,2026-02-25,existing,https://ecal-typefaces.ch/typeface/palais,released,2017,[],catalog_snapshot,Catalog Snapshot,https://ecal-typefaces.ch/typeface/palais,[]
"[""Gabriele Fumero""]",created_at,ecal-typefaces,ECAL Typefaces,https://ecal-typefaces.ch/,False,False,Opale,2026-02-25T06:47:38.475+00:00,,2026-02-14,opale,2026-02-25,1,low,0.35,2026-02-25,existing,https://ecal-typefaces.ch/typeface/opale,released,2017,[],catalog_snapshot,Catalog Snapshot,https://ecal-typefaces.ch/typeface/opale,[]
"[""Paul Christ"", ""Romain Tronchin""]",created_at,ecal-typefaces,ECAL Typefaces,https://ecal-typefaces.ch/,False,False,Monty,2026-02-25T06:47:38.474+00:00,,2026-02-14,monty,2026-02-25,1,low,0.35,2026-02-25,existing,https://ecal-typefaces.ch/typefaces/monty,released,2021,[],catalog_snapshot,Catalog Snapshot,https://ecal-typefaces.ch/typefaces/monty,[]
"[""Jacopo Atz""]",created_at,ecal-typefaces,ECAL Typefaces,https://ecal-typefaces.ch/,False,False,Gioco,2026-02-25T06:47:38.467+00:00,,2026-02-14,gioco,2026-02-25,1,low,0.35,2026-02-25,existing,https://ecal-typefaces.ch/typeface/gioco,released,2016,[],catalog_snapshot,Catalog Snapshot,https://ecal-typefaces.ch/typeface/gioco,[]
"[""Heejae Yang""]",created_at,ecal-typefaces,ECAL Typefaces,https://ecal-typefaces.ch/,False,False,Fifty,2026-02-25T06:47:38.466+00:00,,2026-02-14,fifty,2026-02-25,1,low,0.35,2026-02-25,existing,https://ecal-typefaces.ch/typeface/fifty,released,2015,[],catalog_snapshot,Catalog Snapshot,https://ecal-typefaces.ch/typeface/fifty,[]
